time_stamp,entity,new_status
1638101400.0,automation.cameraOffWhenAtHome,on
1638101400.0,automation.lightsOffWhenTooBright,unavailable
1638101400.0,automation.cameraOnWhenUserLeave,on
1638101400.0,automation.lightsOnWhenMotionDetected,on
1638101400.0,window,off
1638136943.637145,window,on
1638137504.708402,window,off
1638171538.755115,window,on
1638171875.792204,window,off
1638101400.0,ipCamera.motionActive,unavailable
1638101400.0,phone.charging,off
1638137976.162515,phone.charging,on
1638172092.168936,phone.charging,off
1638101400.0,door,off
1638102740.281262,door,on
1638103628.036953,door,off
1638109558.603671,door,on
1638109650.299643,door,off
1638111609.829011,door,on
1638111974.474487,door,off
1638115735.916284,door,on
1638118450.286511,door,off
1638123656.386026,door,on
1638123748.626615,door,off
1638133464.774434,door,on
1638133574.91859,door,off
1638137145.812264,door,on
1638137478.774627,door,off
1638175309.430174,door,on
1638175365.626198,door,off
1638183274.064393,door,on
1638183315.885351,door,off
1638101400.0,rolo.position,closed
1638106872.539029,rolo.position,open
1638112420.629958,rolo.position,closed
1638170402.507765,rolo.position,open
1638101400.0,phone.atHome,home
1638101696.28536,phone.atHome,home
1638101704.710011,phone.atHome,home
1638101786.287502,phone.atHome,home
1638102282.199951,phone.atHome,home
1638102730.863275,phone.atHome,home
1638103801.428094,phone.atHome,home
1638104059.246455,phone.atHome,home
1638104362.17889,phone.atHome,home
1638105439.166783,phone.atHome,home
1638106424.982551,phone.atHome,home
1638107413.304415,phone.atHome,home
1638107773.195169,phone.atHome,home
1638108720.258613,phone.atHome,home
1638109921.525731,phone.atHome,home
1638110860.78472,phone.atHome,home
1638111613.245968,phone.atHome,home
1638111638.528046,phone.atHome,home
1638111644.434123,phone.atHome,home
1638111852.789118,phone.atHome,home
1638112153.71407,phone.atHome,home
1638112179.366058,phone.atHome,home
1638112559.825389,phone.atHome,home
1638112866.07055,phone.atHome,home
1638113110.172473,phone.atHome,home
1638113200.381461,phone.atHome,home
1638113446.50049,phone.atHome,home
1638113962.361513,phone.atHome,home
1638114049.760434,phone.atHome,home
1638114955.319443,phone.atHome,home
1638115235.227065,phone.atHome,home
1638116239.432167,phone.atHome,home
1638117230.711918,phone.atHome,home
1638118246.857847,phone.atHome,home
1638119199.767987,phone.atHome,home
1638120272.829667,phone.atHome,home
1638121063.513352,phone.atHome,home
1638122029.341881,phone.atHome,home
1638123018.878167,phone.atHome,home
1638124007.754432,phone.atHome,home
1638124552.666862,phone.atHome,home
1638125023.930655,phone.atHome,home
1638125476.548694,phone.atHome,home
