time_stamp,entity,new_status
1627470600.0,automation.cameraOffWhenAtHome,on
1627470600.0,automation.lightsOffWhenTooBright,unavailable
1627470600.0,automation.cameraOnWhenUserLeave,on
1627470600.0,automation.lightsOnWhenMotionDetected,on
1627470600.0,window,off
1627482127.342943,window,on
1627513687.904007,window,off
1627520806.839453,window,unavailable
1627520815.796006,window,off
1627542931.618267,window,on
1627550810.932568,window,off
1627470600.0,ipCamera.motionActive,off
1627472398.174753,ipCamera.motionActive,on
1627472409.4043,ipCamera.motionActive,off
1627473057.680853,ipCamera.motionActive,on
1627473080.358205,ipCamera.motionActive,off
1627474512.761182,ipCamera.motionActive,on
1627474534.38321,ipCamera.motionActive,off
1627474642.682521,ipCamera.motionActive,on
1627474652.996446,ipCamera.motionActive,off
1627474806.732919,ipCamera.motionActive,on
1627474828.43826,ipCamera.motionActive,off
1627475403.661938,ipCamera.motionActive,on
1627475425.412295,ipCamera.motionActive,off
1627475617.102498,ipCamera.motionActive,on
1627475627.794952,ipCamera.motionActive,off
1627475706.946751,ipCamera.motionActive,on
1627475717.982918,ipCamera.motionActive,off
1627475728.746591,ipCamera.motionActive,on
1627475739.61883,ipCamera.motionActive,off
1627475750.470402,ipCamera.motionActive,on
1627475792.492913,ipCamera.motionActive,off
1627475814.262366,ipCamera.motionActive,on
1627475846.863045,ipCamera.motionActive,off
1627475867.670978,ipCamera.motionActive,on
1627475878.000413,ipCamera.motionActive,off
1627475963.537863,ipCamera.motionActive,on
1627475986.193249,ipCamera.motionActive,off
1627476039.145365,ipCamera.motionActive,on
1627476049.964115,ipCamera.motionActive,off
1627476070.943389,ipCamera.motionActive,on
1627476081.840955,ipCamera.motionActive,off
1627476106.231135,ipCamera.motionActive,on
1627476139.089218,ipCamera.motionActive,off
1627476159.652675,ipCamera.motionActive,on
1627476183.959398,ipCamera.motionActive,off
1627476205.634399,ipCamera.motionActive,on
1627476216.526837,ipCamera.motionActive,off
1627476238.17046,ipCamera.motionActive,on
1627476259.581168,ipCamera.motionActive,off
1627476280.411293,ipCamera.motionActive,on
1627476684.371134,ipCamera.motionActive,off
1627476926.099658,ipCamera.motionActive,on
1627476937.715757,ipCamera.motionActive,off
1627478044.448313,ipCamera.motionActive,on
1627478310.175506,ipCamera.motionActive,off
1627479126.668616,ipCamera.motionActive,on
1627479137.590964,ipCamera.motionActive,off
1627479148.46605,ipCamera.motionActive,on
1627479159.289035,ipCamera.motionActive,off
1627479515.881175,ipCamera.motionActive,on
1627479707.504973,ipCamera.motionActive,off
1627479730.685328,ipCamera.motionActive,on
1627479741.477894,ipCamera.motionActive,off
1627479849.963976,ipCamera.motionActive,on
1627480590.711823,ipCamera.motionActive,off
1627481140.726022,ipCamera.motionActive,on
1627481215.23036,ipCamera.motionActive,off
1627481252.34778,ipCamera.motionActive,on
1627481285.773017,ipCamera.motionActive,off
1627481341.528804,ipCamera.motionActive,on
1627481363.144234,ipCamera.motionActive,off
1627481726.579182,ipCamera.motionActive,on
1627481767.819446,ipCamera.motionActive,off
1627481788.976689,ipCamera.motionActive,on
1627481800.882991,ipCamera.motionActive,off
1627481945.512568,ipCamera.motionActive,on
1627481966.965925,ipCamera.motionActive,off
1627481977.856206,ipCamera.motionActive,on
1627481988.825226,ipCamera.motionActive,off
1627482117.455245,ipCamera.motionActive,on
1627482131.112966,ipCamera.motionActive,off
1627482174.5985,ipCamera.motionActive,on
1627482185.500503,ipCamera.motionActive,off
1627482859.943517,ipCamera.motionActive,on
1627482870.885101,ipCamera.motionActive,off
1627482892.072527,ipCamera.motionActive,on
1627482902.859355,ipCamera.motionActive,off
1627483916.079931,ipCamera.motionActive,on
1627483926.939034,ipCamera.motionActive,off
1627484556.623597,ipCamera.motionActive,on
1627484568.577045,ipCamera.motionActive,off
1627484939.720059,ipCamera.motionActive,on
1627484952.205624,ipCamera.motionActive,off
1627485560.116157,ipCamera.motionActive,on
1627485570.910836,ipCamera.motionActive,off
1627485638.621888,ipCamera.motionActive,on
1627485659.669723,ipCamera.motionActive,off
1627485691.140867,ipCamera.motionActive,on
1627485712.567955,ipCamera.motionActive,off
1627485733.590143,ipCamera.motionActive,on
1627485765.812228,ipCamera.motionActive,off
1627485788.576826,ipCamera.motionActive,on
1627485819.750464,ipCamera.motionActive,off
1627485841.340515,ipCamera.motionActive,on
1627485852.20788,ipCamera.motionActive,off
1627485963.668949,ipCamera.motionActive,on
1627485995.30562,ipCamera.motionActive,off
1627486135.007546,ipCamera.motionActive,on
1627486177.887896,ipCamera.motionActive,off
1627486220.380665,ipCamera.motionActive,on
1627486230.649853,ipCamera.motionActive,off
1627486304.313764,ipCamera.motionActive,on
1627486336.773491,ipCamera.motionActive,off
1627486389.131124,ipCamera.motionActive,on
1627486400.022226,ipCamera.motionActive,off
1627486452.388052,ipCamera.motionActive,on
1627486475.564721,ipCamera.motionActive,off
1627486486.446453,ipCamera.motionActive,on
1627486497.298525,ipCamera.motionActive,off
1627486544.138314,ipCamera.motionActive,on
1627486555.052014,ipCamera.motionActive,off
1627486565.791864,ipCamera.motionActive,on
1627486576.535099,ipCamera.motionActive,off
1627486629.740943,ipCamera.motionActive,on
1627486640.434107,ipCamera.motionActive,off
1627486661.922314,ipCamera.motionActive,on
1627486694.086861,ipCamera.motionActive,off
1627486748.300621,ipCamera.motionActive,on
1627486759.105581,ipCamera.motionActive,off
1627486850.602162,ipCamera.motionActive,on
1627486872.143038,ipCamera.motionActive,off
1627486947.101919,ipCamera.motionActive,on
1627486957.978217,ipCamera.motionActive,off
1627487043.084005,ipCamera.motionActive,on
1627487053.9905,ipCamera.motionActive,off
1627487076.013693,ipCamera.motionActive,on
1627487109.123907,ipCamera.motionActive,off
1627487206.018286,ipCamera.motionActive,on
1627487216.87772,ipCamera.motionActive,off
1627487442.137907,ipCamera.motionActive,on
1627487452.901439,ipCamera.motionActive,off
1627487824.242359,ipCamera.motionActive,on
1627487846.017986,ipCamera.motionActive,off
1627487954.625724,ipCamera.motionActive,on
1627487965.430308,ipCamera.motionActive,off
1627487975.884974,ipCamera.motionActive,on
1627487986.586831,ipCamera.motionActive,off
1627488198.17021,ipCamera.motionActive,on
1627488219.774866,ipCamera.motionActive,off
1627489904.948272,ipCamera.motionActive,on
1627489915.974806,ipCamera.motionActive,off
1627490300.814801,ipCamera.motionActive,on
1627490322.297284,ipCamera.motionActive,off
1627490387.57863,ipCamera.motionActive,on
1627490423.040224,ipCamera.motionActive,off
1627491516.99723,ipCamera.motionActive,on
1627491527.784179,ipCamera.motionActive,off
1627492842.98323,ipCamera.motionActive,on
1627492864.965332,ipCamera.motionActive,off
1627492973.929689,ipCamera.motionActive,on
1627493087.339381,ipCamera.motionActive,off
1627493913.278358,ipCamera.motionActive,on
1627494545.962301,ipCamera.motionActive,off
1627503038.705571,ipCamera.motionActive,on
1627503049.502157,ipCamera.motionActive,off
1627504854.325656,ipCamera.motionActive,unavailable
1627505256.3061,ipCamera.motionActive,off
1627506249.339192,ipCamera.motionActive,on
1627506259.575711,ipCamera.motionActive,off
1627506310.828364,ipCamera.motionActive,on
1627506321.075691,ipCamera.motionActive,off
1627506662.385455,ipCamera.motionActive,on
1627506682.959089,ipCamera.motionActive,off
1627507404.90011,ipCamera.motionActive,on
1627507415.208299,ipCamera.motionActive,off
1627508779.551907,ipCamera.motionActive,on
1627508810.277587,ipCamera.motionActive,off
1627508871.69813,ipCamera.motionActive,on
1627508892.226324,ipCamera.motionActive,off
1627508912.666078,ipCamera.motionActive,on
1627508923.053705,ipCamera.motionActive,off
1627508933.258825,ipCamera.motionActive,on
1627508943.510535,ipCamera.motionActive,off
1627508953.764122,ipCamera.motionActive,on
1627508963.978301,ipCamera.motionActive,off
1627508974.281219,ipCamera.motionActive,on
1627508995.045545,ipCamera.motionActive,off
1627509046.420591,ipCamera.motionActive,on
1627509067.05299,ipCamera.motionActive,off
1627509087.81211,ipCamera.motionActive,on
1627509098.009962,ipCamera.motionActive,off
1627509108.321294,ipCamera.motionActive,on
1627509118.649862,ipCamera.motionActive,off
1627509224.519813,ipCamera.motionActive,on
1627509255.247277,ipCamera.motionActive,off
1627509319.83977,ipCamera.motionActive,on
1627509350.608943,ipCamera.motionActive,off
1627513290.136491,ipCamera.motionActive,on
1627513304.375676,ipCamera.motionActive,off
1627513314.785372,ipCamera.motionActive,on
1627513355.735227,ipCamera.motionActive,off
1627513663.355928,ipCamera.motionActive,on
1627513714.575427,ipCamera.motionActive,off
1627513911.551983,ipCamera.motionActive,on
1627513932.107443,ipCamera.motionActive,off
1627514142.268193,ipCamera.motionActive,unavailable
1627470600.0,phone.charging,off
1627513923.900328,phone.charging,on
1627544470.333257,phone.charging,off
1627470600.0,door,off
1627474519.926276,door,on
1627475409.88523,door,off
1627475623.343787,door,on
1627475742.648655,door,off
1627475976.289426,door,on
1627476068.215364,door,off
1627476263.333128,door,on
1627481203.751174,door,off
1627481816.772849,door,on
1627482189.991949,door,off
1627487068.868816,door,on
1627487966.882627,door,off
1627492850.622253,door,on
1627504620.593673,door,off
1627507191.948601,door,on
1627507393.332793,door,off
1627513339.421081,door,on
1627513644.154647,door,off
1627520806.84013,door,unavailable
1627520815.796762,door,off
1627542341.923881,door,on
1627544744.304582,door,off
1627554550.23367,door,on
1627556415.813713,door,off
1627470600.0,rolo.position,open
1627513690.516239,rolo.position,closed
1627542171.252335,rolo.position,open
1627550865.189472,rolo.position,closed
1627551908.26447,rolo.position,open
1627470600.0,phone.atHome,home
1627514167.381738,phone.atHome,home
1627515143.463994,phone.atHome,home
1627516088.542821,phone.atHome,home
1627517035.361113,phone.atHome,home
1627517979.103386,phone.atHome,home
1627518918.103432,phone.atHome,home
1627519978.527233,phone.atHome,home
1627520895.29265,phone.atHome,home
1627521867.83064,phone.atHome,home
1627522141.177276,phone.atHome,home
1627523114.482354,phone.atHome,home
1627524155.411967,phone.atHome,home
1627525099.407255,phone.atHome,home
1627526081.793022,phone.atHome,home
1627527033.030283,phone.atHome,home
1627527972.369502,phone.atHome,home
1627528957.943345,phone.atHome,home
1627529863.033558,phone.atHome,home
1627530841.998778,phone.atHome,home
1627531828.249157,phone.atHome,home
1627532762.642424,phone.atHome,home
1627533675.741996,phone.atHome,home
1627534698.509158,phone.atHome,home
1627536731.589214,phone.atHome,home
1627537695.779855,phone.atHome,home
1627538638.003242,phone.atHome,home
1627539662.669213,phone.atHome,home
1627540742.646244,phone.atHome,home
1627540775.406195,phone.atHome,home
1627541679.774874,phone.atHome,home
1627542970.88209,phone.atHome,home
1627550879.946981,phone.atHome,home
1627551691.479109,phone.atHome,home
1627552597.242185,phone.atHome,home
1627553539.260229,phone.atHome,home
1627554484.280733,phone.atHome,home
1627555503.24757,phone.atHome,home
1627556137.827574,phone.atHome,home
1627470600.0,camera.status,off
1627470600.0,ceilingLamp,off
1627513660.152741,ceilingLamp,on
1627513907.595873,ceilingLamp,off
1627542171.403602,ceilingLamp,on
1627543204.368028,ceilingLamp,off
1627470600.0,deskLamp,off
1627513660.171837,deskLamp,on
1627513907.576321,deskLamp,off
1627542171.383731,deskLamp,on
1627543204.401434,deskLamp,off
1627470600.0,person.home,home
1627470600.0,co2.value,unknown
1627481935.288032,co2.value,757
1627481945.34131,co2.value,775
1627481955.406217,co2.value,796
1627481965.463034,co2.value,833
1627481975.519816,co2.value,850
1627481985.569258,co2.value,867
1627481995.625219,co2.value,876
1627482005.681037,co2.value,874
1627482015.729923,co2.value,840
1627482025.78593,co2.value,804
1627482035.841487,co2.value,770
1627482045.890346,co2.value,738
1627482055.938158,co2.value,737
1627482065.994033,co2.value,732
1627482076.049822,co2.value,699
1627482086.098667,co2.value,672
1627482096.154559,co2.value,668
1627482106.209908,co2.value,693
1627482116.265654,co2.value,726
1627482126.317715,co2.value,736
1627482136.369503,co2.value,733
1627482146.417803,co2.value,723
1627482156.473412,co2.value,729
1627482166.529186,co2.value,709
1627482176.585059,co2.value,686
1627482186.641003,co2.value,661
1627482196.688672,co2.value,637
1627482206.744795,co2.value,622
1627482216.80246,co2.value,621
1627482226.854483,co2.value,636
1627482236.91039,co2.value,660
1627482246.966458,co2.value,683
1627482257.016176,co2.value,699
1627482267.071695,co2.value,694
1627482277.127298,co2.value,690
1627482287.182758,co2.value,689
1627482297.364618,co2.value,687
1627482307.416372,co2.value,675
1627482327.521004,co2.value,690
1627482337.572406,co2.value,695
1627482347.624066,co2.value,675
1627482357.675398,co2.value,645
1627482367.726979,co2.value,624
1627482377.778401,co2.value,608
1627482387.82991,co2.value,609
1627482397.881371,co2.value,624
