time_stamp,entity,new_status
1638792600.0,automation.cameraOffWhenAtHome,on
1638792600.0,automation.lightsOffWhenTooBright,unavailable
1638792600.0,automation.cameraOnWhenUserLeave,on
1638792600.0,automation.lightsOnWhenMotionDetected,on
1638792600.0,window,off
1638829766.646824,window,on
1638830222.249686,window,off
1638861883.809885,window,on
1638862633.470007,window,off
1638792600.0,ipCamera.motionActive,off
1638795661.286565,ipCamera.motionActive,on
1638795681.661574,ipCamera.motionActive,off
1638795692.017703,ipCamera.motionActive,on
1638795712.572446,ipCamera.motionActive,off
1638795733.024285,ipCamera.motionActive,on
1638795753.545457,ipCamera.motionActive,off
1638796259.176472,ipCamera.motionActive,on
1638796279.655933,ipCamera.motionActive,off
1638797058.621686,ipCamera.motionActive,on
1638797068.857182,ipCamera.motionActive,off
1638798249.812812,ipCamera.motionActive,on
1638798311.397807,ipCamera.motionActive,off
1638802249.402431,ipCamera.motionActive,on
1638802269.84325,ipCamera.motionActive,off
1638807792.937996,ipCamera.motionActive,on
1638807813.411,ipCamera.motionActive,off
1638808021.505653,ipCamera.motionActive,on
1638808044.982294,ipCamera.motionActive,off
1638813049.761857,ipCamera.motionActive,on
1638826035.248536,ipCamera.motionActive,off
1638829764.642111,ipCamera.motionActive,on
1638829795.376348,ipCamera.motionActive,off
1638829856.907928,ipCamera.motionActive,on
1638829867.118004,ipCamera.motionActive,off
1638830208.119487,ipCamera.motionActive,on
1638831496.427599,ipCamera.motionActive,off
1638861756.834517,ipCamera.motionActive,on
1638861777.260437,ipCamera.motionActive,off
1638861797.912025,ipCamera.motionActive,on
1638861808.148777,ipCamera.motionActive,off
1638861818.572717,ipCamera.motionActive,on
1638861828.813126,ipCamera.motionActive,off
1638861839.074206,ipCamera.motionActive,on
1638861849.287754,ipCamera.motionActive,off
1638861859.535846,ipCamera.motionActive,on
1638861871.620599,ipCamera.motionActive,off
1638862620.527217,ipCamera.motionActive,on
1638862630.80864,ipCamera.motionActive,off
1638862858.300951,ipCamera.motionActive,on
1638862868.530323,ipCamera.motionActive,off
1638870250.350388,ipCamera.motionActive,unavailable
1638792600.0,phone.charging,off
1638831460.412004,phone.charging,on
1638863780.267985,phone.charging,off
1638792600.0,door,off
1638795403.32636,door,on
1638795739.503192,door,off
1638796265.508393,door,on
1638796280.127156,door,off
1638797063.704507,door,on
1638797082.532031,door,off
1638798254.928306,door,on
1638798296.875123,door,off
1638801016.293882,door,on
1638801060.907496,door,off
1638801080.034149,door,on
1638801233.149772,door,off
1638802204.873154,door,on
1638802236.078071,door,off
1638802582.981098,door,on
1638802785.083641,door,off
1638805290.41692,door,on
1638805306.011682,door,off
1638807586.08518,door,on
1638808030.416643,door,off
1638812839.936557,door,on
1638813043.547738,door,off
1638827857.970244,door,on
1638827867.359323,door,off
1638867707.258377,door,on
1638867763.640082,door,off
1638872258.017081,door,on
1638872365.481412,door,off
1638874103.908794,door,on
1638874904.385832,door,off
1638876969.109314,door,on
1638877053.65392,door,off
1638792600.0,rolo.position,open
1638826229.673367,rolo.position,closed
1638867489.384758,rolo.position,open
1638792600.0,phone.atHome,home
1638793021.617833,phone.atHome,home
1638794096.52098,phone.atHome,home
1638795187.292206,phone.atHome,home
1638795603.861368,phone.atHome,home
1638795757.107712,phone.atHome,home
1638795770.543886,phone.atHome,home
1638795772.44983,phone.atHome,home
1638795783.523628,phone.atHome,home
1638795892.206035,phone.atHome,home
1638795959.001763,phone.atHome,home
1638795960.256299,phone.atHome,home
1638795968.051517,phone.atHome,home
1638795968.061611,phone.atHome,home
1638795972.369498,phone.atHome,home
1638795974.589217,phone.atHome,home
1638795985.083718,phone.atHome,home
1638795988.332436,phone.atHome,home
1638795988.846229,phone.atHome,home
1638796023.385969,phone.atHome,home
1638796043.222189,phone.atHome,home
1638796381.598453,phone.atHome,home
