time_stamp,entity,new_status
1627384200.0,automation.cameraOffWhenAtHome,on
1627409794.208439,automation.cameraOffWhenAtHome,on
1627384200.0,automation.lightsOffWhenTooBright,unavailable
1627409797.141771,automation.lightsOffWhenTooBright,unavailable
1627384200.0,automation.cameraOnWhenUserLeave,on
1627409794.208255,automation.cameraOnWhenUserLeave,on
1627384200.0,automation.lightsOnWhenMotionDetected,on
1627409794.208604,automation.lightsOnWhenMotionDetected,on
1627384200.0,window,on
1627409794.880818,window,on
1627422298.430372,window,unavailable
1627422308.215727,window,on
1627422367.919858,window,unavailable
1627422386.260155,window,on
1627425498.384144,window,off
1627456037.063817,window,on
1627460112.432919,window,off
1627384200.0,ipCamera.motionActive,off
1627409794.761488,ipCamera.motionActive,off
1627410956.870522,ipCamera.motionActive,on
1627410977.616931,ipCamera.motionActive,off
1627411262.832979,ipCamera.motionActive,on
1627411284.77606,ipCamera.motionActive,off
1627411307.430125,ipCamera.motionActive,on
1627411328.391553,ipCamera.motionActive,off
1627411360.598665,ipCamera.motionActive,on
1627411371.449022,ipCamera.motionActive,off
1627411571.879304,ipCamera.motionActive,on
1627411593.680309,ipCamera.motionActive,off
1627411636.766407,ipCamera.motionActive,on
1627411681.298658,ipCamera.motionActive,off
1627412125.089322,ipCamera.motionActive,on
1627412136.017795,ipCamera.motionActive,off
1627412146.241408,ipCamera.motionActive,on
1627412169.399585,ipCamera.motionActive,off
1627412309.084585,ipCamera.motionActive,on
1627412319.917235,ipCamera.motionActive,off
1627414387.26712,ipCamera.motionActive,on
1627414408.404021,ipCamera.motionActive,off
1627414786.740537,ipCamera.motionActive,on
1627414808.503252,ipCamera.motionActive,off
1627416059.226678,ipCamera.motionActive,on
1627416091.263161,ipCamera.motionActive,off
1627422817.133851,ipCamera.motionActive,on
1627422828.029794,ipCamera.motionActive,off
1627422838.252941,ipCamera.motionActive,on
1627422859.611845,ipCamera.motionActive,off
1627422978.136664,ipCamera.motionActive,on
1627422999.869207,ipCamera.motionActive,off
1627423074.5518,ipCamera.motionActive,on
1627423096.702764,ipCamera.motionActive,off
1627424025.168993,ipCamera.motionActive,on
1627424036.050985,ipCamera.motionActive,off
1627424869.303377,ipCamera.motionActive,on
1627424891.344684,ipCamera.motionActive,off
1627425429.74213,ipCamera.motionActive,on
1627425472.734355,ipCamera.motionActive,off
1627425525.601406,ipCamera.motionActive,on
1627425536.537041,ipCamera.motionActive,off
1627456025.868388,ipCamera.motionActive,on
1627456071.569356,ipCamera.motionActive,off
1627456082.387164,ipCamera.motionActive,on
1627456114.449934,ipCamera.motionActive,off
1627456289.445765,ipCamera.motionActive,on
1627456299.861176,ipCamera.motionActive,off
1627456495.377978,ipCamera.motionActive,on
1627456505.616953,ipCamera.motionActive,off
1627457241.465497,ipCamera.motionActive,on
1627457252.388242,ipCamera.motionActive,off
1627457349.889725,ipCamera.motionActive,on
1627457371.739599,ipCamera.motionActive,off
1627457437.432726,ipCamera.motionActive,on
1627457458.562522,ipCamera.motionActive,off
1627457665.219204,ipCamera.motionActive,on
1627457676.496465,ipCamera.motionActive,off
1627458732.796027,ipCamera.motionActive,on
1627458743.93081,ipCamera.motionActive,off
1627458940.573448,ipCamera.motionActive,on
1627458983.781088,ipCamera.motionActive,off
1627459145.209994,ipCamera.motionActive,on
1627459155.444851,ipCamera.motionActive,off
1627459165.85476,ipCamera.motionActive,on
1627459176.577629,ipCamera.motionActive,off
1627460101.26173,ipCamera.motionActive,on
1627460112.061281,ipCamera.motionActive,off
1627460219.673876,ipCamera.motionActive,on
1627460230.36867,ipCamera.motionActive,off
1627460252.134028,ipCamera.motionActive,on
1627460262.98784,ipCamera.motionActive,off
1627460318.60853,ipCamera.motionActive,on
1627460352.086725,ipCamera.motionActive,off
1627461660.309382,ipCamera.motionActive,on
1627461682.219345,ipCamera.motionActive,off
1627461810.715298,ipCamera.motionActive,on
1627461851.869468,ipCamera.motionActive,off
1627463610.023246,ipCamera.motionActive,on
1627463653.782783,ipCamera.motionActive,off
1627463718.483612,ipCamera.motionActive,on
1627463750.491585,ipCamera.motionActive,off
1627464976.537604,ipCamera.motionActive,on
1627465008.640181,ipCamera.motionActive,off
1627465883.895486,ipCamera.motionActive,on
1627465894.825801,ipCamera.motionActive,off
1627466135.054715,ipCamera.motionActive,on
1627466157.27262,ipCamera.motionActive,off
1627466853.884002,ipCamera.motionActive,on
1627466875.794822,ipCamera.motionActive,off
1627468018.73194,ipCamera.motionActive,on
1627468029.737978,ipCamera.motionActive,off
1627468335.846262,ipCamera.motionActive,on
1627468358.280577,ipCamera.motionActive,off
1627469007.641386,ipCamera.motionActive,on
1627469018.511707,ipCamera.motionActive,off
1627470258.244249,ipCamera.motionActive,on
1627470291.381481,ipCamera.motionActive,off
1627384200.0,phone.charging,off
1627409794.396277,phone.charging,off
1627384200.0,door,off
1627409794.881504,door,off
1627410961.219345,door,on
1627411272.7393,door,off
1627422298.431239,door,unavailable
1627422308.216036,door,off
1627422367.920601,door,unavailable
1627422386.260931,door,off
1627422847.517179,door,on
1627422966.388459,door,off
1627422986.877655,door,on
1627423077.134079,door,off
1627456138.288759,door,on
1627459155.757013,door,off
1627460234.392442,door,on
1627460258.066298,door,off
1627466776.199593,door,on
1627469000.268326,door,off
1627384200.0,rolo.position,open
1627409794.540229,rolo.position,open
1627425511.089033,rolo.position,closed
