time_stamp,entity,new_status
1628474689.243413,automation.cameraOffWhenAtHome,on
1628474692.125949,automation.lightsOffWhenTooBright,unavailable
1628474689.243237,automation.cameraOnWhenUserLeave,on
1628474689.243571,automation.lightsOnWhenMotionDetected,on
1628474689.957821,window,on
1628474778.321048,window,off
1628502247.155037,window,on
1628474692.123279,ipCamera.motionActive,unavailable
1628506022.542025,ipCamera.motionActive,off
1628506043.1555,ipCamera.motionActive,on
1628506053.352314,ipCamera.motionActive,off
1628506227.614017,ipCamera.motionActive,on
1628506237.931514,ipCamera.motionActive,off
1628506333.114295,ipCamera.motionActive,on
1628506343.426629,ipCamera.motionActive,off
1628506353.633754,ipCamera.motionActive,on
1628506363.880622,ipCamera.motionActive,off
1628506404.879465,ipCamera.motionActive,on
1628506435.677727,ipCamera.motionActive,off
1628506850.516286,ipCamera.motionActive,on
1628506860.815,ipCamera.motionActive,off
1628474689.430781,phone.charging,on
1628474689.958928,door,off
1628507259.709328,door,on
1628474689.605653,rolo.position,closed
1628501986.886523,rolo.position,open
1628474689.434831,phone.atHome,home
1628474689.180127,camera.status,off
1628474689.607322,ceilingLamp,on
1628475520.942535,ceilingLamp,off
1628505870.549968,ceilingLamp,on
1628474689.606818,deskLamp,on
1628475520.961417,deskLamp,off
1628502045.645526,deskLamp,on
1628474682.943577,person.home,home
1628474683.572606,co2.value,unknown
1628506168.505615,co2.value,1060
1628506178.55076,co2.value,1237
1628506188.603824,co2.value,1347
1628506198.653449,co2.value,1350
1628506208.703322,co2.value,1293
1628506218.753832,co2.value,1252
1628506228.803899,co2.value,1254
1628506238.854561,co2.value,1309
1628506248.906631,co2.value,1297
1628506269.000859,co2.value,1201
1628506279.051313,co2.value,1109
1628506289.102659,co2.value,1146
1628506299.167208,co2.value,1181
1628506309.218089,co2.value,1202
1628506319.270701,co2.value,1296
1628506329.323223,co2.value,1390
1628506349.428252,co2.value,1313
1628506359.480631,co2.value,1262
1628506369.532899,co2.value,1326
1628506379.584641,co2.value,1313
1628506389.638531,co2.value,1292
1628506399.690374,co2.value,1321
1628506409.741847,co2.value,1390
